order_id,order_date,brand,category,product_name,units_sold,unit_price,gross_revenue,discount_pct,net_revenue,client_id,client_segment,channel,month,weekday,quarter,price_tier,holiday_season
1197,2023-10-12,Charlotte Tilbury,Makeup,Lip Gloss,4.0,36.18,144.72,5.0,137.48,,New,Online,2023-10,Thursday,4.0,Mid,0
1198,2023-03-04,,Makeup,Highlighter Palette,4.0,44.66,178.64,25.0,133.98,C3597,High Value,,2023-03,Saturday,1.0,Mid,0
1199,2023-05-30,Sephora Collection,Skincare,Overnight Face Mask,5.0,25.16,125.8,15.0,106.93,C3028,Medium Value,In-Store,2023-05,Tuesday,2.0,Mid,0
1200,2023-06-03,Glow Recipe,Makeup,Setting Powder,4.0,33.25,133.0,10.0,119.7,C4535,Low Value,,2023-06,Saturday,2.0,Mid,0
1201,2023-06-05,Glow Recipe,Makeup,Volumizing Mascara,5.0,52.27,261.35,25.0,196.01,C1051,New,Online,2023-06,Monday,2.0,Premium,0
1202,2023-02-18,Sephora Collection,Fragrance,Eau de Parfum,5.0,88.23,441.15,15.0,374.98,C2961,High Value,Online,2023-02,Saturday,1.0,Premium,0
1203,2023-12-03,Glow Recipe,Makeup,Cream Blush,1.0,27.35,27.35,15.0,23.25,C2525,High Value,,2023-12,Sunday,4.0,Mid,1
1204,2023-03-25,Dior,Makeup,Volumizing Mascara,6.0,59.97,359.82,10.0,323.84,,Medium Value,Online,2023-03,Saturday,1.0,Premium,0
1205,2023-12-27,Charlotte Tilbury,Makeup,Liquid Foundation,4.0,28.23,112.92,15.0,95.98,,Low Value,In-Store,2023-12,Wednesday,4.0,Mid,1
1206,2023-06-26,Fenty Beauty,Fragrance,Eau de Parfum,1.0,42.71,42.71,30.0,29.9,C4984,Low Value,Online,2023-06,Monday,2.0,Mid,0
1207,2023-05-28,Glow Recipe,Fragrance,Travel Spray,3.0,110.49,331.47,5.0,314.9,C4483,Medium Value,In-Store,2023-05,Sunday,2.0,Luxury,0
1208,2023-04-28,Glow Recipe,Skincare,Gel Cleanser,5.0,58.64,293.2,20.0,234.56,C2786,Medium Value,Online,2023-04,Friday,2.0,Premium,0
1209,2023-12-08,Fenty Beauty,Makeup,Highlighter Palette,3.0,38.42,115.26,15.0,97.97,C2518,Low Value,Online,2023-12,Friday,4.0,Mid,1
1210,2023-03-04,Glow Recipe,Fragrance,Unknown Product,4.0,128.79,515.16,5.0,489.4,C2240,Medium Value,Online,2023-03,Saturday,1.0,Luxury,0
1211,2023-07-08,Rare Beauty,Skincare,Hydrating Moisturizer,5.0,72.4,362.0,25.0,271.5,C2972,New,In-Store,2023-07,Saturday,3.0,Premium,0
1212,2023-12-26,Laneige,Makeup,Liquid Foundation,6.0,32.75,196.5,15.0,167.03,C2675,Low Value,,2023-12,Tuesday,4.0,Mid,1
1213,2023-02-18,Laneige,Skincare,Vitamin C Serum,1.0,27.99,27.99,10.0,25.19,C1059,Medium Value,Online,2023-02,Saturday,1.0,Mid,0
1215,2023-09-14,Rare Beauty,Makeup,Volumizing Mascara,0.0,27.76,0.0,15.0,0.0,C3322,Low Value,In-Store,2023-09,Thursday,3.0,Mid,0
1216,2023-08-12,Laneige,Haircare,Unknown Product,6.0,30.78,184.68,15.0,156.98,C1802,Medium Value,,2023-08,Saturday,3.0,Mid,0
1217,2023-05-21,Dior,Haircare,Unknown Product,2.0,38.87,77.74,15.0,66.08,C1762,,Online,2023-05,Sunday,2.0,Mid,0
1218,2023-08-03,Fenty Beauty,Skincare,SPF 50 Sunscreen,2.0,51.24,102.48,25.0,76.86,C2143,,,2023-08,Thursday,3.0,Premium,0
1219,2023-07-30,Rare Beauty,Skincare,Vitamin C Serum,3.0,31.25,93.75,20.0,75.0,C3091,Medium Value,In-Store,2023-07,Sunday,3.0,Mid,0
1220,2023-11-14,Laneige,Makeup,Volumizing Mascara,1.0,20.04,20.04,,20.04,C1252,High Value,,2023-11,Tuesday,4.0,Budget,1
1221,2023-02-01,Rare Beauty,Skincare,Gel Cleanser,3.0,72.59,217.77,,217.77,C4538,Medium Value,,2023-02,Wednesday,1.0,Premium,0
1222,2023-06-07,Dior,Haircare,Scalp Scrub,2.0,36.72,73.44,20.0,58.75,C4010,,,2023-06,Wednesday,2.0,Mid,0
1223,2023-10-12,Rare Beauty,Fragrance,Travel Spray,4.0,127.29,509.16,20.0,407.33,C1025,Low Value,,2023-10,Thursday,4.0,Luxury,0
1224,2023-11-01,Rare Beauty,Skincare,Unknown Product,2.0,20.12,40.24,0.0,40.24,C4602,High Value,Online,2023-11,Wednesday,4.0,Budget,1
1225,2023-10-13,Charlotte Tilbury,Skincare,Gel Cleanser,5.0,43.775000000000006,218.87500000000003,,218.87500000000003,C1332,Medium Value,,2023-10,Friday,4.0,Mid,0
1226,2023-05-24,Fenty Beauty,Haircare,Repair Conditioner,4.0,27.81,111.24,5.0,105.68,C3514,High Value,In-Store,2023-05,Wednesday,2.0,Mid,0
1227,2023-01-19,Charlotte Tilbury,Makeup,Highlighter Palette,1.0,42.28,42.28,0.0,42.28,C4371,Low Value,Online,2023-01,Thursday,1.0,Mid,0
1228,2023-01-18,Dior,Makeup,Highlighter Palette,6.0,28.19,169.14,5.0,160.68,C4536,Low Value,,2023-01,Wednesday,1.0,Mid,0
1229,2023-09-14,,Makeup,Highlighter Palette,3.0,36.2,108.6,30.0,76.02,C1976,High Value,Online,2023-09,Thursday,3.0,Mid,0
1230,2023-03-19,,Haircare,Repair Conditioner,1.0,46.16,46.16,15.0,39.24,C2237,High Value,Online,2023-03,Sunday,1.0,Mid,0
1231,2023-06-24,,Haircare,Repair Shampoo,0.0,43.775000000000006,0.0,5.0,0.0,C3781,Medium Value,Online,2023-06,Saturday,2.0,Mid,0
1232,2023-07-13,Sephora Collection,Haircare,Repair Shampoo,5.0,43.41,217.05,15.0,184.49,C4810,Low Value,,2023-07,Thursday,3.0,Mid,0
1233,2023-04-23,Fenty Beauty,Haircare,Repair Shampoo,4.0,15.3,61.2,30.0,42.84,C2188,New,Online,2023-04,Sunday,2.0,Budget,0
1234,2023-04-24,Rare Beauty,Fragrance,Rollerball Perfume,1.0,56.41,56.41,30.0,39.49,,High Value,,2023-04,Monday,2.0,Premium,0
1235,2023-08-10,Sephora Collection,Skincare,Niacinamide Toner,2.0,31.25,62.5,10.0,56.25,C4259,Medium Value,Online,2023-08,Thursday,3.0,Mid,0
1236,2023-06-15,Rare Beauty,Makeup,Setting Powder,4.0,26.34,105.36,20.0,84.29,C4911,New,,2023-06,Thursday,2.0,Mid,0
1237,2023-11-15,Rare Beauty,Skincare,Niacinamide Toner,0.0,22.96,0.0,15.0,0.0,C1519,,Online,2023-11,Wednesday,4.0,Budget,1
1238,2023-05-12,Dior,Makeup,Unknown Product,6.0,33.84,203.04,15.0,172.58,C1526,Low Value,Online,2023-05,Friday,2.0,Mid,0
1239,2023-09-21,,Skincare,SPF 50 Sunscreen,4.0,56.28,225.12,15.0,191.35,C2986,,,2023-09,Thursday,3.0,Premium,0
1240,2023-02-24,Dior,Haircare,Unknown Product,5.0,39.0,195.0,5.0,185.25,C4007,New,In-Store,2023-02,Friday,1.0,Mid,0
1241,2023-12-25,Laneige,Haircare,Repair Shampoo,4.0,49.04,196.16,25.0,147.12,C4685,New,In-Store,2023-12,Monday,4.0,Mid,1
1242,2023-05-11,Glow Recipe,Skincare,Gel Cleanser,6.0,25.04,150.24,5.0,142.73,C1347,New,In-Store,2023-05,Thursday,2.0,Mid,0
1243,2023-10-15,Charlotte Tilbury,Skincare,Unknown Product,5.0,67.1,335.5,5.0,318.72,C2620,New,Online,2023-10,Sunday,4.0,Premium,0
1244,2023-09-23,Glow Recipe,Haircare,Leave-in Treatment,6.0,24.79,148.74,15.0,126.43,C4413,High Value,,2023-09,Saturday,3.0,Budget,0
1245,2023-06-11,,Fragrance,Travel Spray,1.0,146.84,146.84,10.0,132.16,C3733,High Value,,2023-06,Sunday,2.0,Luxury,0
1246,2023-03-28,Sephora Collection,Makeup,Setting Powder,5.0,29.38,146.9,15.0,124.86,C4948,,,2023-03,Tuesday,1.0,Mid,0
1247,2023-02-24,Glow Recipe,Skincare,Overnight Face Mask,3.0,48.74,146.22,15.0,124.29,C3356,Medium Value,In-Store,2023-02,Friday,1.0,Mid,0
1248,2023-10-15,Fenty Beauty,Haircare,Scalp Scrub,2.0,34.88,69.76,5.0,66.27,C1223,High Value,In-Store,2023-10,Sunday,4.0,Mid,0
1249,2023-06-27,Rare Beauty,Skincare,Hydrating Moisturizer,5.0,25.85,129.25,10.0,116.33,C4292,Medium Value,In-Store,2023-06,Tuesday,2.0,Mid,0
1250,2023-12-15,Rare Beauty,Skincare,Vitamin C Serum,4.0,52.23,208.92,0.0,208.92,C2013,,Online,2023-12,Friday,4.0,Premium,1
1251,2023-01-08,Sephora Collection,Makeup,Unknown Product,3.0,45.0,135.0,30.0,94.5,C2613,High Value,Online,2023-01,Sunday,1.0,Mid,0
1252,2023-11-17,Sephora Collection,Makeup,Setting Powder,4.0,41.38,165.52,20.0,132.42,C1006,Medium Value,,2023-11,Friday,4.0,Mid,1
1253,2023-11-09,Laneige,Makeup,Highlighter Palette,6.0,28.57,171.42,20.0,137.14,C3853,Low Value,,2023-11,Thursday,4.0,Mid,1
1254,2023-09-04,Charlotte Tilbury,Skincare,Overnight Face Mask,1.0,42.27,42.27,20.0,33.82,C2332,Medium Value,,2023-09,Monday,3.0,Mid,0
1255,2023-11-19,Rare Beauty,Makeup,Highlighter Palette,5.0,57.46,287.3,10.0,258.57,C1372,,Online,2023-11,Sunday,4.0,Premium,1
1256,2023-09-12,Charlotte Tilbury,Skincare,SPF 50 Sunscreen,0.0,70.93,0.0,10.0,0.0,C3525,,Online,2023-09,Tuesday,3.0,Premium,0
1257,2023-11-24,Sephora Collection,Makeup,Liquid Foundation,3.0,47.96,143.88,5.0,136.69,C4753,Low Value,In-Store,2023-11,Friday,4.0,Mid,1
1258,2023-02-23,Charlotte Tilbury,Skincare,Hydrating Moisturizer,1.0,21.8,21.8,5.0,20.71,C2365,,,2023-02,Thursday,1.0,Budget,0
1259,2023-09-06,,Makeup,Volumizing Mascara,6.0,43.775000000000006,262.65000000000003,15.0,262.65000000000003,C4463,,,2023-09,Wednesday,3.0,Mid,0
1260,2023-08-27,Laneige,Skincare,Unknown Product,3.0,56.57,169.71,25.0,127.28,C3809,Low Value,In-Store,2023-08,Sunday,3.0,Premium,0
1261,2023-08-17,Laneige,Skincare,Gel Cleanser,5.0,62.86,314.3,15.0,267.16,C4902,Medium Value,Online,2023-08,Thursday,3.0,Premium,0
1262,2023-03-08,Rare Beauty,Fragrance,Body Mist,5.0,140.05,700.25,5.0,665.24,C4915,Low Value,Online,2023-03,Wednesday,1.0,Luxury,0
1263,2023-02-20,Rare Beauty,Haircare,Unknown Product,3.0,18.61,55.83,20.0,44.66,C3286,Low Value,,2023-02,Monday,1.0,Budget,0
1264,2023-04-07,Charlotte Tilbury,Skincare,Overnight Face Mask,5.0,68.68,343.4,10.0,309.06,,Low Value,Online,2023-04,Friday,2.0,Premium,0
1265,2023-04-02,Laneige,Makeup,Volumizing Mascara,4.0,39.59,158.36,10.0,142.52,C2977,High Value,Online,2023-04,Sunday,2.0,Mid,0
1266,2023-09-21,,Makeup,Liquid Foundation,6.0,23.31,139.86,0.0,139.86,C1417,Medium Value,,2023-09,Thursday,3.0,Budget,0
1267,2023-10-18,Sephora Collection,Haircare,Leave-in Treatment,1.0,14.4,14.4,5.0,13.68,C1702,New,In-Store,2023-10,Wednesday,4.0,Budget,0
1268,2023-04-06,Charlotte Tilbury,Haircare,Leave-in Treatment,1.0,52.68,52.68,25.0,39.51,C3945,,In-Store,2023-04,Thursday,2.0,Premium,0
1269,2023-03-29,Sephora Collection,Fragrance,Body Mist,3.0,73.63,220.89,20.0,176.71,C1077,,Online,2023-03,Wednesday,1.0,Premium,0
1270,2023-03-19,Rare Beauty,Makeup,Unknown Product,6.0,47.95,287.7,5.0,273.31,C2157,Low Value,In-Store,2023-03,Sunday,1.0,Mid,0
1271,2023-10-15,Fenty Beauty,Skincare,Gel Cleanser,4.0,78.43,313.72,,313.72,C4312,,,2023-10,Sunday,4.0,Premium,0
1272,2023-04-30,Fenty Beauty,Makeup,Setting Powder,5.0,16.72,83.6,15.0,71.06,C3072,New,In-Store,2023-04,Sunday,2.0,Budget,0
1273,2023-10-29,Rare Beauty,Fragrance,Eau de Parfum,6.0,101.23,607.38,15.0,516.27,,New,,2023-10,Sunday,4.0,Luxury,0
1274,2023-06-14,Dior,Skincare,Gel Cleanser,4.0,42.41,169.64,20.0,135.71,,Low Value,In-Store,2023-06,Wednesday,2.0,Mid,0
1275,2023-07-01,,Fragrance,Eau de Parfum,4.0,47.71,190.84,30.0,133.59,C1039,,Online,2023-07,Saturday,3.0,Mid,0
1276,2023-08-11,Glow Recipe,Makeup,Cream Blush,1.0,58.4,58.4,0.0,58.4,C1482,,,2023-08,Friday,3.0,Premium,0
1277,2023-11-07,Charlotte Tilbury,Makeup,Unknown Product,4.0,56.89,227.56,5.0,216.18,,Low Value,Online,2023-11,Tuesday,4.0,Premium,1
1278,2023-01-07,Charlotte Tilbury,Makeup,Lip Gloss,2.0,22.66,45.32,10.0,40.79,C4334,,Online,2023-01,Saturday,1.0,Budget,0
1279,2023-11-26,Rare Beauty,Makeup,Matte Lipstick,2.0,40.29,80.58,0.0,80.58,C4049,High Value,,2023-11,Sunday,4.0,Mid,1
1280,2023-09-20,Fenty Beauty,Skincare,Gel Cleanser,5.0,58.58,292.9,0.0,292.9,C4480,New,Online,2023-09,Wednesday,3.0,Premium,0
1281,2023-06-10,Fenty Beauty,Haircare,Hair Oil,6.0,44.19,265.14,25.0,198.85,C3197,Medium Value,,2023-06,Saturday,2.0,Mid,0
1282,2023-05-31,Charlotte Tilbury,Makeup,Setting Powder,6.0,42.35,254.1,0.0,254.1,C4997,,Online,2023-05,Wednesday,2.0,Mid,0
1283,2023-03-26,Sephora Collection,Skincare,Overnight Face Mask,5.0,58.01,290.05,10.0,261.05,C2670,High Value,Online,2023-03,Sunday,1.0,Premium,0
1284,2023-05-27,Fenty Beauty,Fragrance,Body Mist,2.0,122.84,245.68,0.0,245.68,C1010,High Value,,2023-05,Saturday,2.0,Luxury,0
1285,2023-04-22,Sephora Collection,Skincare,Hydrating Moisturizer,5.0,60.67,303.35,5.0,288.18,C2296,Medium Value,Online,2023-04,Saturday,2.0,Premium,0
1286,2023-02-05,,Skincare,Hydrating Moisturizer,4.0,39.1,156.4,5.0,148.58,C1783,High Value,Online,2023-02,Sunday,1.0,Mid,0
1287,2023-10-12,Fenty Beauty,Makeup,Liquid Foundation,4.0,31.83,127.32,15.0,108.22,C2081,,In-Store,2023-10,Thursday,4.0,Mid,0
1288,2023-07-07,Charlotte Tilbury,Skincare,Niacinamide Toner,2.0,60.76,121.52,15.0,103.29,C4653,New,Online,2023-07,Friday,3.0,Premium,0
1289,2023-03-23,Fenty Beauty,Skincare,Gel Cleanser,1.0,48.88,48.88,10.0,43.99,C2637,New,Online,2023-03,Thursday,1.0,Mid,0
1290,2023-01-02,Fenty Beauty,Fragrance,Travel Spray,3.0,60.41,181.23,15.0,154.05,C2477,Medium Value,In-Store,2023-01,Monday,1.0,Premium,0
1291,2023-10-30,Laneige,Haircare,Unknown Product,2.0,25.99,51.98,25.0,38.98,C3098,Medium Value,,2023-10,Monday,4.0,Mid,0
1292,2023-07-16,Sephora Collection,Makeup,Unknown Product,2.0,28.75,57.5,10.0,51.75,C1730,New,In-Store,2023-07,Sunday,3.0,Mid,0
1293,2023-01-11,Laneige,Skincare,SPF 50 Sunscreen,5.0,40.82,204.1,30.0,142.87,C1710,Low Value,In-Store,2023-01,Wednesday,1.0,Mid,0
1294,2023-08-22,Dior,Makeup,Cream Blush,4.0,52.5,210.0,20.0,168.0,C4177,,In-Store,2023-08,Tuesday,3.0,Premium,0
1295,2023-07-14,Fenty Beauty,Makeup,Cream Blush,4.0,46.61,186.44,5.0,177.12,C1521,New,In-Store,2023-07,Friday,3.0,Mid,0
1296,2023-04-29,Laneige,Makeup,Unknown Product,4.0,34.12,136.48,25.0,102.36,C1264,Medium Value,In-Store,2023-04,Saturday,2.0,Mid,0
1297,2023-01-20,Laneige,Skincare,Hydrating Moisturizer,2.0,44.81,89.62,25.0,67.22,,Low Value,In-Store,2023-01,Friday,1.0,Mid,0
1298,2023-09-18,Dior,Makeup,Unknown Product,6.0,16.84,101.04,5.0,95.99,C4239,New,Online,2023-09,Monday,3.0,Budget,0
1299,2023-10-20,Laneige,Haircare,Repair Conditioner,6.0,43.16,258.96,0.0,258.96,C1598,Medium Value,,2023-10,Friday,4.0,Mid,0
1300,2023-09-13,,Haircare,Scalp Scrub,4.0,45.77,183.08,30.0,128.16,C3639,Low Value,In-Store,2023-09,Wednesday,3.0,Mid,0
1301,2023-08-10,Glow Recipe,Skincare,Niacinamide Toner,2.0,40.61,81.22,30.0,56.85,C1208,Medium Value,Online,2023-08,Thursday,3.0,Mid,0
1302,2023-08-14,Laneige,Skincare,Vitamin C Serum,2.0,58.93,117.86,5.0,111.97,C4503,High Value,,2023-08,Monday,3.0,Premium,0
1303,2023-02-22,Fenty Beauty,Makeup,Setting Powder,6.0,24.2,145.2,10.0,130.68,C3655,,In-Store,2023-02,Wednesday,1.0,Budget,0
1304,2023-12-21,Glow Recipe,Fragrance,Unknown Product,5.0,69.52,347.6,10.0,312.84,C1376,,In-Store,2023-12,Thursday,4.0,Premium,1
1306,2023-12-30,Rare Beauty,Makeup,Highlighter Palette,5.0,46.6,233.0,0.0,233.0,C3008,High Value,Online,2023-12,Saturday,4.0,Mid,1
1307,2023-10-07,Glow Recipe,Makeup,Lip Gloss,2.0,38.39,76.78,15.0,65.26,C1119,High Value,,2023-10,Saturday,4.0,Mid,0
1308,2023-03-22,Rare Beauty,Makeup,Volumizing Mascara,2.0,23.48,46.96,25.0,35.22,,New,Online,2023-03,Wednesday,1.0,Budget,0
1309,2023-07-21,Charlotte Tilbury,Haircare,Repair Conditioner,4.0,34.22,136.88,30.0,95.82,C1246,Low Value,Online,2023-07,Friday,3.0,Mid,0
1310,2023-06-07,Glow Recipe,Haircare,Unknown Product,1.0,32.9,32.9,15.0,27.96,C4994,High Value,,2023-06,Wednesday,2.0,Mid,0
1311,2023-04-30,Glow Recipe,Skincare,Vitamin C Serum,2.0,71.45,142.9,30.0,100.03,C1252,New,,2023-04,Sunday,2.0,Premium,0
1312,2023-02-28,Fenty Beauty,Haircare,Unknown Product,3.0,50.61,151.83,30.0,106.28,C2161,Medium Value,In-Store,2023-02,Tuesday,1.0,Premium,0
1313,2023-08-03,Sephora Collection,Fragrance,Unknown Product,0.0,60.0,0.0,10.0,0.0,C3115,,,2023-08,Thursday,3.0,Premium,0
1314,2023-05-08,Rare Beauty,Fragrance,Rollerball Perfume,1.0,43.775000000000006,43.775000000000006,30.0,43.775000000000006,C2706,Low Value,,2023-05,Monday,2.0,Mid,0
1315,2023-08-12,Charlotte Tilbury,Makeup,Lip Gloss,4.0,43.775000000000006,175.10000000000002,20.0,175.10000000000002,C3249,Low Value,In-Store,2023-08,Saturday,3.0,Mid,0
1317,2023-04-25,Charlotte Tilbury,Skincare,SPF 50 Sunscreen,0.0,43.37,0.0,30.0,0.0,C1833,New,In-Store,2023-04,Tuesday,2.0,Mid,0
1318,2023-07-28,Rare Beauty,Skincare,Overnight Face Mask,4.0,68.74,274.96,5.0,261.21,C2196,High Value,,2023-07,Friday,3.0,Premium,0
1319,2023-01-14,Glow Recipe,Fragrance,Travel Spray,1.0,43.775000000000006,43.775000000000006,25.0,43.775000000000006,C2147,,In-Store,2023-01,Saturday,1.0,Mid,0
1320,2023-01-09,Rare Beauty,Haircare,Unknown Product,6.0,52.27,313.62,30.0,219.53,C4111,New,,2023-01,Monday,1.0,Premium,0
1321,2023-02-09,Fenty Beauty,Haircare,Leave-in Treatment,1.0,35.93,35.93,,35.93,C1364,,,2023-02,Thursday,1.0,Mid,0
1322,2023-08-25,,Skincare,Niacinamide Toner,3.0,19.98,59.94,25.0,44.95,C2296,,,2023-08,Friday,3.0,Budget,0
1323,2023-10-08,Glow Recipe,Skincare,SPF 50 Sunscreen,5.0,67.47,337.35,5.0,320.48,C3562,New,Online,2023-10,Sunday,4.0,Premium,0
1324,2023-12-25,Laneige,Skincare,Niacinamide Toner,2.0,29.23,58.46,,58.46,C1648,Medium Value,Online,2023-12,Monday,4.0,Mid,1
1325,2023-07-20,Charlotte Tilbury,Makeup,Liquid Foundation,4.0,59.29,237.16,25.0,177.87,C1739,High Value,In-Store,2023-07,Thursday,3.0,Premium,0
1326,2023-09-03,Laneige,Haircare,Hair Oil,4.0,22.45,89.8,20.0,71.84,,High Value,,2023-09,Sunday,3.0,Budget,0
1327,2023-10-05,Rare Beauty,Skincare,Vitamin C Serum,4.0,76.63,306.52,,306.52,C4469,Medium Value,Online,2023-10,Thursday,4.0,Premium,0
1328,2023-08-23,Rare Beauty,Makeup,Matte Lipstick,6.0,43.775000000000006,262.65000000000003,30.0,262.65000000000003,C1786,Medium Value,In-Store,2023-08,Wednesday,3.0,Mid,0
1329,2023-01-04,Fenty Beauty,Haircare,Repair Shampoo,3.0,46.64,139.92,,139.92,C1946,Medium Value,In-Store,2023-01,Wednesday,1.0,Mid,0
1330,2023-06-03,Dior,Skincare,SPF 50 Sunscreen,6.0,33.31,199.86,,199.86,C1620,High Value,In-Store,2023-06,Saturday,2.0,Mid,0
1331,2023-01-29,Sephora Collection,Skincare,Hydrating Moisturizer,4.0,50.99,203.96,5.0,193.76,C4765,Medium Value,,2023-01,Sunday,1.0,Premium,0
1332,2023-04-19,Dior,Skincare,Hydrating Moisturizer,4.0,73.2,292.8,20.0,234.24,,Medium Value,Online,2023-04,Wednesday,2.0,Premium,0
1333,2023-04-08,Dior,Makeup,Cream Blush,4.0,20.52,82.08,5.0,77.98,C4734,Medium Value,In-Store,2023-04,Saturday,2.0,Budget,0
1334,2023-08-03,,Fragrance,Eau de Parfum,3.0,32.27,96.81,20.0,77.45,C1863,High Value,,2023-08,Thursday,3.0,Mid,0
1335,2023-10-20,,Fragrance,Body Mist,6.0,43.775000000000006,262.65000000000003,,262.65000000000003,C3082,High Value,Online,2023-10,Friday,4.0,Mid,0
1336,2023-03-16,Glow Recipe,Makeup,Cream Blush,6.0,37.01,222.06,20.0,177.65,C3596,,In-Store,2023-03,Thursday,1.0,Mid,0
1337,2023-11-22,,Makeup,Setting Powder,4.0,33.08,132.32,20.0,105.86,,,,2023-11,Wednesday,4.0,Mid,1
1338,2023-05-26,Rare Beauty,Haircare,Repair Conditioner,0.0,23.93,0.0,10.0,0.0,C4666,Medium Value,Online,2023-05,Friday,2.0,Budget,0
1339,2023-05-08,Sephora Collection,Makeup,Highlighter Palette,3.0,35.42,106.26,25.0,79.7,C3306,Low Value,,2023-05,Monday,2.0,Mid,0
1340,2023-12-07,Fenty Beauty,Makeup,Unknown Product,3.0,17.01,51.03,25.0,38.27,C2711,,Online,2023-12,Thursday,4.0,Budget,1
1341,2023-02-11,Laneige,Makeup,Liquid Foundation,5.0,24.88,124.4,,124.4,C1390,,Online,2023-02,Saturday,1.0,Budget,0
1343,2023-02-10,Sephora Collection,Haircare,Repair Shampoo,6.0,52.66,315.96,5.0,300.16,C2656,Low Value,Online,2023-02,Friday,1.0,Premium,0
1344,2023-02-03,Laneige,Fragrance,Rollerball Perfume,2.0,103.12,206.24,25.0,154.68,C4326,High Value,In-Store,2023-02,Friday,1.0,Luxury,0
1345,2023-01-17,Laneige,Skincare,SPF 50 Sunscreen,1.0,43.775000000000006,43.775000000000006,10.0,43.775000000000006,C4348,New,Online,2023-01,Tuesday,1.0,Mid,0
1346,2023-06-14,Laneige,Haircare,Leave-in Treatment,4.0,43.775000000000006,175.10000000000002,20.0,175.10000000000002,C1483,New,Online,2023-06,Wednesday,2.0,Mid,0
1347,2023-06-02,Dior,Skincare,Vitamin C Serum,5.0,39.12,195.6,30.0,136.92,C3749,Low Value,In-Store,2023-06,Friday,2.0,Mid,0
1348,2023-03-17,Fenty Beauty,Fragrance,Eau de Parfum,4.0,77.67,310.68,5.0,295.15,C2663,,In-Store,2023-03,Friday,1.0,Premium,0
1349,2023-03-28,Fenty Beauty,Fragrance,Body Mist,4.0,74.14,296.56,30.0,207.59,C3967,,,2023-03,Tuesday,1.0,Premium,0
1350,2023-04-27,Fenty Beauty,Haircare,Repair Conditioner,5.0,52.85,264.25,25.0,198.19,C1538,High Value,In-Store,2023-04,Thursday,2.0,Premium,0
1351,2023-12-28,,Skincare,Niacinamide Toner,2.0,56.21,112.42,25.0,84.31,C2922,Medium Value,In-Store,2023-12,Thursday,4.0,Premium,1
1352,2023-12-08,Laneige,Haircare,Repair Conditioner,2.0,48.59,97.18,,97.18,C2677,New,,2023-12,Friday,4.0,Mid,1
1353,2023-01-27,,Skincare,Vitamin C Serum,5.0,41.96,209.8,20.0,167.84,,,Online,2023-01,Friday,1.0,Mid,0
1354,2023-11-09,Laneige,Skincare,Unknown Product,4.0,46.58,186.32,10.0,167.69,C3615,,,2023-11,Thursday,4.0,Mid,1
1355,2023-10-14,,Haircare,Scalp Scrub,3.0,29.7,89.1,30.0,62.37,,Medium Value,Online,2023-10,Saturday,4.0,Mid,0
1356,2023-05-14,Laneige,Makeup,Lip Gloss,3.0,53.53,160.59,5.0,152.56,C3265,New,In-Store,2023-05,Sunday,2.0,Premium,0
1357,2023-08-07,Rare Beauty,Makeup,Liquid Foundation,3.0,38.09,114.27,,114.27,C1875,Low Value,Online,2023-08,Monday,3.0,Mid,0
1358,2023-06-17,Glow Recipe,Makeup,Liquid Foundation,6.0,52.36,314.16,30.0,219.91,C4924,High Value,,2023-06,Saturday,2.0,Premium,0
1359,2023-04-08,Rare Beauty,Haircare,Repair Conditioner,2.0,47.03,94.06,15.0,79.95,C1095,High Value,,2023-04,Saturday,2.0,Mid,0
1360,2023-09-25,Glow Recipe,Makeup,Volumizing Mascara,4.0,18.59,74.36,0.0,74.36,C3567,Low Value,,2023-09,Monday,3.0,Budget,0
1361,2023-08-25,Dior,Fragrance,Body Mist,4.0,135.16,540.64,15.0,459.54,C1830,New,,2023-08,Friday,3.0,Luxury,0
1362,2023-11-05,Glow Recipe,Makeup,Matte Lipstick,2.0,47.18,94.36,10.0,84.92,C1070,High Value,,2023-11,Sunday,4.0,Mid,1
1363,2023-06-22,Dior,Haircare,Repair Shampoo,0.0,43.775000000000006,0.0,30.0,0.0,C2777,,Online,2023-06,Thursday,2.0,Mid,0
1364,2023-07-09,Glow Recipe,Skincare,Unknown Product,3.0,32.6,97.8,20.0,78.24,C3295,New,In-Store,2023-07,Sunday,3.0,Mid,0
1365,2023-05-02,Fenty Beauty,Makeup,Liquid Foundation,3.0,20.81,62.43,0.0,62.43,C3473,Medium Value,,2023-05,Tuesday,2.0,Budget,0
1366,2023-02-15,Glow Recipe,Haircare,Unknown Product,2.0,26.34,52.68,,52.68,C4504,New,Online,2023-02,Wednesday,1.0,Mid,0
1367,2023-03-05,Glow Recipe,Makeup,Lip Gloss,1.0,37.88,37.88,5.0,35.99,C1309,New,Online,2023-03,Sunday,1.0,Mid,0
1368,2023-05-10,Glow Recipe,Makeup,Highlighter Palette,5.0,36.05,180.25,,180.25,C3316,Medium Value,In-Store,2023-05,Wednesday,2.0,Mid,0
1369,2023-11-06,Laneige,Makeup,Matte Lipstick,5.0,52.54,262.7,15.0,223.29,C4383,Low Value,,2023-11,Monday,4.0,Premium,1
1370,2023-12-29,Charlotte Tilbury,Skincare,Niacinamide Toner,5.0,76.84,384.2,20.0,307.36,C1315,Medium Value,Online,2023-12,Friday,4.0,Premium,1
